71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40773785834489223	0.4000128250750934	0.0	0.0	0.31086876368456284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12488881901463066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026806652722742713	0.0	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4714296639222423	0.0	0.0	0.0	0.0	0.0	0.0	-0.1916837967499918	0.0	0.0	0.0	-0.16890635605892013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.649903441778647	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3862559217623368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1178754944175143	0.0	-0.16890635605892013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7824000310579915	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09208737990493485	0.0	0.07855192362092997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2014634122459662	0.05760029318740282	0.5951022477328491	-0.04757579900720209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.02031088824833374	0.0	-0.11802004815240276	0.0	0.0	0.0	0.0	0.0	0.21335185939567053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12488881901463066	0.0	0.0	0.0	0.0	-0.1629920949929538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06387668111523559	0.0	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.14728411568461097	0.0	0.0	0.0	0.0	0.0	0.17856896531265404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2014634122459662	-0.1629920949929538	0.0	0.0	0.592985574865843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.07790221566932995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05760029318740282	0.0	0.0	0.0	0.06072820548470911	0.11016909395013502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	-0.08491570040447649	0.0	-0.04010676995706185	0.7577153788832338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5951022477328491	0.0	0.592985574865843	0.06072820548470911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05525291531910766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04757579900720209	0.0	0.0	0.11016909395013502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15523037868393044	-0.00021894722192845884	0.16722553869269485	0.35912396712748107	-0.14551164550010207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15523037868393044	0.0	0.0698911174359863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.055037786272622034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00021894722192845884	0.0698911174359863	0.0	0.0	0.0	0.21670079495720213	0.08992136576731571	0.0	0.0	0.0	0.27750237194086314	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08461306896581691	-0.12328629318778185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16722553869269485	0.0	0.0	0.0	-0.08739379007946291	0.4261933892302033	0.0	0.0	-0.1027176339257074	0.0	0.2512997339347741	-0.11176169839413204	0.022570413556359747	0.052851505980907654
66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35912396712748107	0.0	0.0	-0.08739379007946291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05662693105340426	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14551164550010207	0.0	0.21670079495720213	0.4261933892302033	0.0	0.0	0.0	0.0	0.0	0.0	-0.04855327597395847	0.0	0.0	0.0
49	0.0	0.0	0.12856474016327765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6127796387239951	0.6505636418101874	0.0	0.0	0.0	0.3487998888139369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08992136576731571	0.0	0.0	0.0	0.0	0.5085993685576623	1.093053967357039	0.23587617497984945	0.4792302169243123	0.0	0.0	0.0
72	0.0	0.0	0.1871990502227789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41011503673038313	0.0	0.0	0.0	0.0	-0.026806652722742713	0.0	0.0	0.0	-0.06387668111523559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5085993685576623	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0076946708982231216	0.7438825107035387	0.0	0.649903441778647	0.7824000310579915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1027176339257074	0.0	0.0	1.093053967357039	0.0	0.0	0.19301559440538363	0.0	0.0	0.04674297744292163	0.0
76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23587617497984945	0.0	0.19301559440538363	0.0	-0.1311649204287885	0.0	-0.03730999800013658	-0.10799866197609354
77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27750237194086314	0.2512997339347741	0.0	-0.04855327597395847	0.4792302169243123	0.0	0.0	-0.1311649204287885	0.0	0.0	0.0	-0.04137697735212682
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04980642081332601	0.008572768130904018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11176169839413204	-0.05662693105340426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022570413556359747	0.0	0.0	0.0	0.0	0.04674297744292163	-0.03730999800013658	0.0	0.0	0.0	-0.059320080308251644
80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052851505980907654	0.0	0.0	0.0	0.0	0.0	-0.10799866197609354	-0.04137697735212682	0.0	-0.059320080308251644	0.0
