66	2.701667948609165	0.0	1.4144122365633514	0.0	0.0	-0.7360797452545258	0.0	-0.8202807976127965	-0.25331379540797216	0.0	0.0	0.0	0.0	2.2778471353338356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8979090803124188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10452405911528562	0.0	-0.44797333070544937
71	7.89607907703156	0.0	0.0	4.42960323985683	0.0	0.0	0.20950025610776457	0.0	8.186147834461778	0.0	0.0	0.0	0.0	0.0	-0.3910078734347049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9690124003404057	0.23997898988468602	0.0	0.0	0.0	-0.27748180359260244	0.0	-0.2785974529919988	0.0	0.0	0.0	0.0	5.527088745944617	2.322029972013855	-0.4099114093217425	-0.21485264466796206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	0.6720383741951179	0.0	-0.3910414259038566	0.0	0.9628318020097894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16768122211935865	-0.6437965297392028	0.0	-0.7209088687613626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.21180353714701672	0.0
82	0.3691955374223652	0.0	-1.2744026774713366	0.0	-0.43239223746002864	0.0	0.0	0.0	0.0	0.0	0.0	-0.16768122211935865	0.0	-0.3014220233011311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14486326838348695	0.0
83	1.3902310131366968	0.0	-0.6021550466203662	0.0	0.0	0.0	0.0	0.796285891266526	2.709303424028685	2.2778471353338356	0.0	-0.6437965297392028	-0.3014220233011311	0.0	0.0	-0.5734869017776052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.23050918187849068	2.564142176877758
88	8.900457411577905	6.777742160429236	0.0	0.0	0.0	0.0	0.373160027635161	0.0	0.0	0.0	-0.3910078734347049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8629811989710412	0.0	0.0	0.0	0.0	-0.6083501914344198	0.0	-0.06623732069736232	0.0	0.0	0.0	0.0	0.0	0.0	-0.6576950232252275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	0.6167099725670153	0.0	0.0	10.147944084727452	-0.41115086273077617	0.0	0.0	0.0	3.599140671563301	0.0	0.0	-0.7209088687613626	0.0	-0.5734869017776052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5165153110115919	0.0
19	0.0	-0.680698122498051	0.0	0.0	0.0	0.0	0.0	0.0	11.730894414302405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7542595273399979	-0.5793439018651855	0.5019575555678293	-0.8656869647358134	0.5734581535456078	-0.49707805705394126	0.13746286999584734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.5952729988539678	0.0	0.0	0.0	0.0	0.0	0.0	13.146415714320852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7542595273399979	0.0	0.11918421098305854	0.0	0.0	0.0	0.37235541375432923	0.26644894237909167	0.0	0.0	0.0	0.0	0.0	0.0	0.5499141633574105	0.0	12.734481077654591	11.466324290211091	12.342386613216892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.3176146129725328	0.0	10.082216769214645	0.0	11.058961962335342	0.0	0.0	11.073596735010112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5793439018651855	0.11918421098305854	0.0	-0.8718222403753886	-0.6586649994254077	0.19530634873745467	0.7143986525869939	-0.03177911959618829	0.0	0.0	4.062349417060826	5.92244919485646	4.790393272596966	0.0	-0.44964186668164907	0.0	11.101430844427528	9.730794940368483	10.48889030738323	0.0	0.0	0.0	0.0	0.0	0.0	10.34784097510316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	0.0	0.2434344992310551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5019575555678293	0.0	-0.8718222403753886	0.0	-0.5708748901733507	-0.5043092295077329	0.0	-0.2278483682101995	0.0	5.713963003188669	4.045473172477549	0.0	4.9039098263431935	0.0	-0.5168670521178693	0.0	0.0	0.0	10.621956076063622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	0.0	-0.5137176970853882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8656869647358134	0.0	-0.6586649994254077	-0.5708748901733507	0.0	-0.2448575517306446	0.0	-0.8313654360284928	0.0	0.0	0.0	0.0	0.0	0.0	-0.265410282759734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5734581535456078	0.0	0.19530634873745467	-0.5043092295077329	-0.2448575517306446	0.0	0.0	-0.2601819796857695	0.0	0.0	0.0	0.0	0.0	0.0	-0.24974671161982992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	0.0	-0.8960088182237378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49707805705394126	0.37235541375432923	0.7143986525869939	0.0	0.0	0.0	0.0	-0.21053834403269545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	0.0	-0.10265760545470282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13746286999584734	0.26644894237909167	-0.03177911959618829	-0.2278483682101995	-0.8313654360284928	-0.2601819796857695	-0.21053834403269545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1869447811296897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	6.676720891406961	0.0	0.0	0.0	0.0	0.6362364838306256	0.0	0.0	0.0	0.9690124003404057	0.0	0.0	0.0	0.8629811989710412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7590680833760877	0.28551473321864007	0.0	0.0	0.16343979758001126	0.0	0.5800074637073533	0.0	0.0	0.0	0.0	4.690698110334427	1.4170377386896522	0.42929408850936457	1.2985173788971232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	5.980744730042696	0.0	0.0	0.0	0.0	-0.4759065133183178	0.0	9.260472764634686	0.0	0.23997898988468602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.713963003188669	0.0	0.0	0.0	0.0	-0.7590680833760877	0.0	-0.04784944194659513	-0.3655932376485087	-0.4553113931459267	-0.18988825588387814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5776366333568462	0.4699760230292749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	4.510675265328018	0.0	5.070646395510334	0.0	0.0	0.11534724457270529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.062349417060826	4.045473172477549	0.0	0.0	0.0	0.0	0.28551473321864007	-0.04784944194659513	0.0	0.5703066545292157	-0.5092597048763929	0.9809391979418356	0.0	0.0	9.334909898092628	0.0	5.403469233059299	0.0	5.772155599263165	2.2017316511978815	0.7597694799146619	1.5939298387474812	0.0	5.35878041790025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	0.0	6.252821436267578	0.0	4.486759420537282	0.0	0.0	-0.8643438338127944	0.0	7.7897538091499285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.92244919485646	0.0	0.0	0.0	0.0	0.0	0.0	-0.3655932376485087	0.5703066545292157	0.0	0.3195788036088083	0.27295313109295827	0.0	0.0	8.040139950785564	0.0	0.0	0.0	0.0	1.9537786920234348	-0.6313309275081151	-0.8194959849547099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.488182921603669	0.0	0.0
68	0.0	4.959468440071294	0.0	0.0	0.0	0.0	-0.48757587693514204	0.0	9.495524063651885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.790393272596966	4.9039098263431935	0.0	0.0	0.0	0.0	0.0	-0.4553113931459267	-0.5092597048763929	0.3195788036088083	0.0	0.43979564416621764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0.0	6.699944586189979	0.0	0.0	0.0	0.0	-0.08108721477424019	0.0	0.0	0.0	-0.27748180359260244	0.0	0.0	0.0	-0.6083501914344198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16343979758001126	-0.18988825588387814	0.9809391979418356	0.27295313109295827	0.43979564416621764	0.0	0.0	0.5236717319627411	0.0	0.0	0.0	0.0	0.0	1.754397355346423	-0.6594062532742724	0.17985027334751125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	0.0	0.5063925992878038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5499141633574105	-0.44964186668164907	-0.5168670521178693	-0.265410282759734	-0.24974671161982992	0.0	-0.1869447811296897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.563737675075194	11.246071027476297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	0.0	7.884721227715234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2785974529919988	0.0	0.0	0.0	-0.06623732069736232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5800074637073533	0.0	0.0	0.0	0.0	0.5236717319627411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	6.149995799527428	0.0	-1.056229509797954	0.0	0.0	0.43157167258570395	-0.8979090803124188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.734481077654591	11.101430844427528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.334909898092628	8.040139950785564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8494144860092419	-1.1228633627441567	-0.7976666080896535	0.0	-0.6159577287840583
76	0.0	0.0	0.0	0.013423634007974528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.466324290211091	9.730794940368483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.563737675075194	0.0	0.0	0.0	-0.5923729992407434	0.0	0.0	-0.6837712437692474	0.0	0.0	0.30438523670893725	0.0684618787667397	-0.6721863051762164	0.25710273081754287	-0.5902647301575278	-1.1579006100934075	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.342386613216892	10.48889030738323	10.621956076063622	0.0	0.0	0.0	0.0	0.0	0.0	5.403469233059299	0.0	0.0	0.0	11.246071027476297	0.0	0.0	-0.5923729992407434	0.0	0.0	-0.5499873054929667	0.7642622227357359	0.0	0.0	0.0	0.7907638033508406	0.5143869490845664	0.5084218762934497	-0.0813561984376332	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.9027423561497583	8.480934133264732	0.0	-0.9124210109099231	0.0	-0.40758152932266856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7832345258902982	-0.4044627964639056	0.0	0.0	0.3608696624529524
33	0.0	0.0	0.0	1.122153365014819	0.0	0.0	0.0	0.0	0.0	0.0	5.527088745944617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.690698110334427	0.0	5.772155599263165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5499873054929667	0.0	0.0	-0.5522455938022012	0.0	0.0	1.191856279925544	1.0726881294147441	0.3168342645821667	-0.6994636854158403	-0.23494311508383792	0.06175680537307371	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	-0.7405800859645271	0.0	0.0	0.0	0.0	0.0	0.0	2.322029972013855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4170377386896522	0.0	2.2017316511978815	1.9537786920234348	0.0	1.754397355346423	0.0	0.0	0.0	-0.6837712437692474	0.7642622227357359	0.0	-0.5522455938022012	0.0	0.0	2.5630397085475547	0.9184831201219197	0.847493509690058	-0.9518238306094515	0.0	0.36223653879202145	-0.497822558285115	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0	0.0	-0.32190399867561104	0.0	0.0	0.0	-0.4099114093217425	0.0	0.0	0.0	-0.6576950232252275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42929408850936457	-0.5776366333568462	0.7597694799146619	-0.6313309275081151	0.0	-0.6594062532742724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4065679652851014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	5.032031786339056	0.0	0.0	0.17430792909710324	0.0	7.9501554487742485	0.0	-0.21485264466796206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2985173788971232	0.4699760230292749	1.5939298387474812	-0.8194959849547099	0.0	0.17985027334751125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5630397085475547	-0.4065679652851014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	-0.8412668049469112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30438523670893725	0.0	0.0	1.191856279925544	0.9184831201219197	0.0	0.0	0.0	-0.24285753997148407	0.5918153484930001	1.3398597250333368	0.0	0.023433721805167895	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	-0.4143800310064938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.34784097510316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.35878041790025	0.0	0.0	0.0	0.0	0.0	0.0	0.0684618787667397	0.7907638033508406	0.0	1.0726881294147441	0.847493509690058	0.0	0.0	-0.24285753997148407	0.0	0.5652917589751105	0.808201728667333	0.0	-0.087048117596773	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6721863051762164	0.5143869490845664	0.0	0.3168342645821667	-0.9518238306094515	0.0	0.0	0.5918153484930001	0.5652917589751105	0.0	0.0	0.5473515579866604	-0.3281505404463262	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25710273081754287	0.5084218762934497	0.0	-0.6994636854158403	0.0	0.0	0.0	1.3398597250333368	0.808201728667333	0.0	0.0	-0.12514364554002888	-0.6651967078475588	0.0	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.9564037888731884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5902647301575278	-0.0813561984376332	0.0	-0.23494311508383792	0.36223653879202145	0.0	0.0	0.0	0.0	0.5473515579866604	-0.12514364554002888	0.0	-0.5512220595448063	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	-0.010810364174545839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1579006100934075	0.0	0.0	0.06175680537307371	-0.497822558285115	0.0	0.0	0.023433721805167895	-0.087048117596773	-0.3281505404463262	-0.6651967078475588	-0.5512220595448063	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	8.290244057198045	0.0	-0.17048363313557902	0.0	-0.10821684952655808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8494144860092419	0.0	0.0	-0.7832345258902982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8951628680626347	1.21072283190927	0.0	-0.3926188011295953
44	0.0	0.0	0.0	7.280471093387766	0.0	-0.47440147996852056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1228633627441567	0.0	0.0	-0.4044627964639056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8951628680626347	0.0	0.0	0.0	-0.7128020287517087
48	0.0	0.0	0.0	6.266203683631899	0.0	0.0	0.0	0.0	0.05978905072867868	0.10452405911528562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.488182921603669	0.0	0.0	0.0	0.0	-0.7976666080896535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21072283190927	0.0	0.0	0.0	0.9144454959881441
96	0.0	0.0	0.0	0.0	-0.1223435657569586	0.0	0.0	0.0	0.0	0.0	0.0	-0.21180353714701672	0.14486326838348695	-0.23050918187849068	0.0	-0.5165153110115919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0	-0.077102939921327	0.0	-0.6367732591803421	0.0	-0.44797333070544937	0.0	0.0	0.0	2.564142176877758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6159577287840583	0.0	0.0	0.3608696624529524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3926188011295953	-0.7128020287517087	0.9144454959881441	0.0	0.0
