48	0.4078147067557145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5059900097734455	0.0	0.0	0.0	0.0	0.0	-0.4028828841816431	0.5342024689120983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6564013054543189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15501304830224616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	3.5149121279283917	0.06562732594403853	0.0	12.870972641977689	1.3695551556187484	0.6836222316341081	0.0	10.06707007023586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.030558440682693	10.419544547150082	0.02696324314704035	-0.7574569944068363	0.0	0.0	0.0	0.0	0.0	0.0	-0.8359429327184074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09274473714755094	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	7.780871446161998	0.0	0.0	0.0	0.0	0.0	0.0	0.2982743937046355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5934504376285102	-0.8673464614860384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4264118649533597	0.0	0.0	0.0	0.0	5.692872335674318	0.0	-0.6280844800200542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.460378880491809	0.04544496287722888	-0.602308723281563	-0.4591244036441572
65	0.5204787361225949	1.0782875856477807	0.0	0.0	0.3791627214457278	0.0	0.0	0.0	0.4200162090138335	0.0	0.0	0.0	0.0	-0.2613017642732818	0.5959178224335738	0.25214777848993863	2.6213669722011117	0.0	0.0	2.017648785218248	0.0	0.0	0.0	0.0	-0.623397172225729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	1.244631491763365	1.0083813086839848	0.0	0.0	0.5164188223323838	0.0	0.0	0.0	0.30634178918479293	0.0	0.0	0.0	-0.2613017642732818	0.0	0.03859369971102811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.531877980062549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	0.135039355841297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2672493318265269	-0.4028828841816431	0.0	0.0	0.5959178224335738	0.03859369971102811	0.0	-0.47602990007269286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4162457174269891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38642883240782533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	0.3385993793650408	0.0	0.0	0.0	-1.2633564140506337	0.0	0.0	0.0	0.0	0.5342024689120983	0.0	0.0	0.25214777848993863	0.0	-0.47602990007269286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2082213279556706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5202602167615813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	2.728125506944468	0.7161585739654719	0.0	0.0	2.314078325235803	0.6244400706195075	0.0	8.481482745619308	0.0	0.0	0.0	0.0	2.6213669722011117	0.0	0.0	0.0	0.0	9.640213396303112	8.808322832848038	0.33772743465583843	0.0	-0.059754782951197294	0.0	0.0	0.0	0.0	0.0	0.1495555237424675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18452334401337556	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	8.630173389691565	0.0	5.5793169612570646	7.3708699443500585	0.0	0.0	4.50441665631842	0.0	0.0	0.0	11.030558440682693	-0.5934504376285102	0.0	0.0	0.0	0.0	9.640213396303112	0.0	-0.2564052600080412	10.504700012208097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.570356803645781	0.0	4.7283024540710255	5.590351299490514	-0.1752805410800633	0.5921163486262175	7.07744698194403	7.39705540878685	7.180918579719567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	7.6054732585377005	9.811819352272533	0.0	8.703217865823675	0.0	8.40701634978296	0.0	0.5586876922561241	0.0	0.0	10.419544547150082	-0.8673464614860384	0.0	0.0	0.0	0.0	8.808322832848038	-0.2564052600080412	0.0	9.790655540845624	0.0	0.0	0.0	0.0	0.0	3.213820506615223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.529008863999819	0.5052753046961753	0.0	6.907785704061713	6.600702133835066	0.0	0.0	0.0	0.0	0.0	0.0	0.3095081187063663	-0.36431698515397615	0.0
85	2.860744519067075	1.0664797502747954	0.0	13.407963782343161	1.2685604485695139	0.5438004804722575	11.750928649258746	9.316458454886277	0.0	0.0	0.02696324314704035	0.0	2.017648785218248	0.0	0.0	0.0	0.33772743465583843	10.504700012208097	9.790655540845624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.17563079985273033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.36183809084374835	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.5110355234422426	0.0	0.0	0.0	0.3096047997112983	0.0	0.0	0.0	0.0	-0.7574569944068363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4947694608465746	0.0	0.0	0.0	0.0	0.0	-0.546384002905293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23341773051043768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.10405583788991635	0.0	0.0	0.0	0.060886417526059056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059754782951197294	0.0	0.0	0.0	0.4947694608465746	0.0	10.113642728957267	6.709547485190482	0.0	8.177789358486923	0.0	-0.12762818790783192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.893159412197908	0.0	-0.23949271129860328	8.847304030905404	8.759410109437102	7.3985480961348875	0.0	0.0	0.0	0.0
37	0.0	12.340540306428442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.113642728957267	0.0	0.0	0.0	-0.5522455938022012	5.443633723506911	0.0	0.0	0.0	0.0	0.0	0.0	4.32256887596805	4.792687009994723	-0.2487750845710871	-0.5499873054929667	1.0726881294147441	0.0	0.0	-0.6942637867797843	0.3168342645821667	1.191856279925544	6.311978296651467	0.0	0.0	0.0
39	0.0	8.856310034257028	0.0	0.0	0.0	6.465311614387905	0.0	4.8395101396778415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.709547485190482	0.0	0.0	0.0	-0.7405800859645271	4.2960752039565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4143800310064938	0.0	0.0	0.5414106771976328	0.0	-0.8412668049469112	0.0	5.126298664208269	0.0	0.0
49	0.0	0.8708634190249684	0.0	0.0	-0.7405763172313893	0.0	0.0	0.0	0.3832837815918373	0.6564013054543189	0.0	0.0	-0.623397172225729	-0.531877980062549	0.4162457174269891	0.2082213279556706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.26098488481718374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	0.0	10.015605735772313	0.0	0.0	0.0	0.0	0.0	2.306529411163994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.213820506615223	0.0	0.0	8.177789358486923	-0.5522455938022012	-0.7405800859645271	0.0	0.0	2.188501936113525	0.0	0.0	0.0	0.0	0.0	0.0	0.8534952145042682	1.4372139876982242	0.0057409810812572015	0.7642622227357359	0.847493509690058	0.0	0.0	0.19890137867014257	-0.9518238306094515	0.9184831201219197	2.3585582587116067	2.576156355249401	1.9254324081896783	0.0
80	0.0	9.411637298789016	0.0	0.0	0.0	8.054281538786777	0.0	-0.04384991651573955	0.0	0.0	0.0	0.4264118649533597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.443633723506911	4.2960752039565	0.0	2.188501936113525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1527836790791206	0.5798780635167291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13938949455347416	-0.3825373096161596	0.0	0.23826547564437095
92	0.0	0.4701716459886558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8359429327184074	0.0	0.0	0.0	0.0	0.0	0.1495555237424675	0.0	0.0	-0.17563079985273033	-0.546384002905293	-0.12762818790783192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2653237740952975	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	-0.20480126039437285	0.5865428394721579	0.0	0.0	-0.24165938847780466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.43453847318977273	0.005675145485184885	-0.7388136969610298	-0.2892199834761932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.5019575555678293	0.0	0.0	0.0	-0.8718222403753886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.570356803645781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.43453847318977273	0.0	-0.5708748901733507	0.2434344992310551	-0.528878444624564	0.0	4.8124881582048324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	-0.8656869647358134	0.0	0.0	0.0	-0.6586649994254077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005675145485184885	-0.5708748901733507	0.0	-0.5137176970853882	-0.5618256181205674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	-0.680698122498051	0.5952729988539678	0.0	0.0	0.3176146129725328	0.0	0.0	0.0	0.0	5.692872335674318	0.0	0.0	0.0	0.0	0.0	4.7283024540710255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7388136969610298	0.2434344992310551	-0.5137176970853882	0.0	-0.08441138626218525	5.982292563830796	5.644763635014278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.710923125254015	0.0	0.0	0.40511806771271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.590351299490514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2892199834761932	-0.528878444624564	-0.5618256181205674	-0.08441138626218525	0.0	0.0	5.810015013693175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6280844800200542	0.0	0.0	0.0	0.0	0.0	-0.1752805410800633	-0.529008863999819	0.0	0.0	0.0	4.32256887596805	0.0	0.0	0.8534952145042682	0.1527836790791206	0.0	0.0	0.0	0.0	5.982292563830796	0.0	0.0	-1.2850289996879742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.293415468476552	0.3030003215431616	-0.22248684505645167	-0.5544775432690561
62	0.0	0.0	0.0	7.385551871132997	0.0	0.0	0.0	0.3134773849780679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5921163486262175	0.5052753046961753	0.0	0.0	0.0	4.792687009994723	0.0	0.0	1.4372139876982242	0.5798780635167291	0.0	0.0	4.8124881582048324	0.0	5.644763635014278	5.810015013693175	-1.2850289996879742	0.0	0.0	4.735735184104847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14401977435206037	-0.38792378454323195	0.0
78	0.0	0.0	0.0	11.809166164278745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.07744698194403	0.0	0.0	0.0	0.0	-0.2487750845710871	0.0	0.0	0.0057409810812572015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4188802366552376	0.2181915697079535	0.0	0.0	-0.4287214063991803	-0.4906616663908594	0.4842492455745536	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	12.342386613216892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39705540878685	6.907785704061713	0.0	0.0	0.0	-0.5499873054929667	0.0	0.0	0.7642622227357359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.735735184104847	-0.4188802366552376	0.0	0.7907638033508406	0.0	0.0	0.026639680364239582	0.5143869490845664	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	12.396606666304661	0.0	0.0	0.0	5.451897514447768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.180918579719567	6.600702133835066	0.0	0.0	7.893159412197908	1.0726881294147441	-0.4143800310064938	0.0	0.847493509690058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2181915697079535	0.7907638033508406	0.0	0.0	0.0	0.2814247239349802	0.5652917589751105	-0.24285753997148407	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.513165018354695	0.0	0.0	0.0	0.6841181725332228	0.15501304830224616	0.0	0.0	0.0	0.0	-0.38642883240782533	-0.5202602167615813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.26098488481718374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0	0.8213579859887493	0.0	0.0	0.0	0.0	-0.09274473714755094	0.0	0.0	0.0	0.0	0.0	0.18452334401337556	0.0	0.0	-0.36183809084374835	0.23341773051043768	-0.23949271129860328	0.0	0.0	0.0	0.0	0.0	-0.2653237740952975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.847304030905404	-0.6942637867797843	0.5414106771976328	0.0	0.19890137867014257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4287214063991803	0.026639680364239582	0.2814247239349802	0.0	0.0	0.0	-0.05336386763731393	0.27714992439247155	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.759410109437102	0.3168342645821667	0.0	0.0	-0.9518238306094515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4906616663908594	0.5143869490845664	0.5652917589751105	0.0	0.0	-0.05336386763731393	0.0	0.5918153484930001	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3985480961348875	1.191856279925544	-0.8412668049469112	0.0	0.9184831201219197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4842492455745536	0.0	-0.24285753997148407	0.0	0.0	0.27714992439247155	0.5918153484930001	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.460378880491809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.311978296651467	0.0	0.0	2.3585582587116067	-0.13938949455347416	0.0	0.0	0.0	0.0	0.0	0.0	-1.293415468476552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5154916409037543	-0.9142602548399046	-0.48639655760885026
79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5241787629404158	0.0	0.0	0.0	0.04544496287722888	0.0	0.0	0.0	0.0	0.0	0.0	0.3095081187063663	0.0	0.0	0.0	0.0	5.126298664208269	0.0	2.576156355249401	-0.3825373096161596	0.0	0.0	0.0	0.0	0.0	0.0	0.3030003215431616	0.14401977435206037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5154916409037543	0.0	-0.3401766853330138	0.04304505344618026
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28311088175581856	0.0	0.0	0.0	-0.602308723281563	0.0	0.0	0.0	0.0	0.0	0.0	-0.36431698515397615	0.0	0.0	0.0	0.0	0.0	0.0	1.9254324081896783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.22248684505645167	-0.38792378454323195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9142602548399046	-0.3401766853330138	0.0	-0.600784381548646
89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4591244036441572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23826547564437095	0.0	0.0	0.0	0.0	0.0	0.0	-0.5544775432690561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.48639655760885026	0.04304505344618026	-0.600784381548646	0.0
